2021-11-17 19:11:20,850 INFO  Logger.cs: 70 - 
2021-11-17 19:12:35,952 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-17 19:12:35,954 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-17 19:13:01,696 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:17:59,233 INFO  SwAddin.cs: 294 - Assembly export called for file URDF_Model.SLDASM
2021-11-17 19:17:59,234 INFO  SwAddin.cs: 299 - Save is required
2021-11-17 19:17:59,234 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-17 19:17:59,828 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-17 19:17:59,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF_Model.SLDASM
2021-11-17 19:17:59,829 INFO  ExportHelperExtension.cs: 1136 - Found 48 in URDF_Model.SLDASM
2021-11-17 19:17:59,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in URDF_Model.SLDASM
2021-11-17 19:17:59,830 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-17 19:17:59,830 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-17 19:17:59,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint7-1
2021-11-17 19:17:59,831 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Joint7-1
2021-11-17 19:17:59,831 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint7-1
2021-11-17 19:17:59,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint1-1
2021-11-17 19:17:59,831 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint1-1
2021-11-17 19:17:59,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint1-1
2021-11-17 19:17:59,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame-1
2021-11-17 19:17:59,833 INFO  ExportHelperExtension.cs: 1136 - Found 395 in Frame-1
2021-11-17 19:17:59,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame-1
2021-11-17 19:17:59,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint4-1
2021-11-17 19:17:59,834 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Joint4-1
2021-11-17 19:17:59,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint4-1
2021-11-17 19:17:59,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint5-1
2021-11-17 19:17:59,835 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Joint5-1
2021-11-17 19:17:59,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint5-1
2021-11-17 19:17:59,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint6-1
2021-11-17 19:17:59,836 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Joint6-1
2021-11-17 19:17:59,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint6-1
2021-11-17 19:17:59,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Slider-1
2021-11-17 19:17:59,837 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Slider-1
2021-11-17 19:17:59,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Slider-1
2021-11-17 19:17:59,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF_Model.SLDASM
2021-11-17 19:17:59,838 INFO  ExportHelperExtension.cs: 1136 - Found 48 in URDF_Model.SLDASM
2021-11-17 19:17:59,838 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in URDF_Model.SLDASM
2021-11-17 19:17:59,838 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-17 19:17:59,838 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-17 19:17:59,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint7-1
2021-11-17 19:17:59,839 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Joint7-1
2021-11-17 19:17:59,839 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint7-1
2021-11-17 19:17:59,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint1-1
2021-11-17 19:17:59,839 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint1-1
2021-11-17 19:17:59,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint1-1
2021-11-17 19:17:59,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Frame-1
2021-11-17 19:17:59,840 INFO  ExportHelperExtension.cs: 1136 - Found 395 in Frame-1
2021-11-17 19:17:59,841 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Frame-1
2021-11-17 19:17:59,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint4-1
2021-11-17 19:17:59,842 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Joint4-1
2021-11-17 19:17:59,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint4-1
2021-11-17 19:17:59,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint5-1
2021-11-17 19:17:59,843 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Joint5-1
2021-11-17 19:17:59,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint5-1
2021-11-17 19:17:59,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint6-1
2021-11-17 19:17:59,843 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Joint6-1
2021-11-17 19:17:59,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint6-1
2021-11-17 19:17:59,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Slider-1
2021-11-17 19:17:59,844 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Slider-1
2021-11-17 19:17:59,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Slider-1
2021-11-17 19:18:00,155 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-17 19:18:00,155 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-17 19:18:00,156 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-17 19:18:03,919 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:18:17,334 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:18:55,097 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:19:12,335 INFO  SwAddin.cs: 294 - Assembly export called for file URDF_Model.SLDASM
2021-11-17 19:19:12,335 INFO  SwAddin.cs: 299 - Save is required
2021-11-17 19:19:12,335 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-17 19:19:12,959 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-17 19:19:12,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF_Model.SLDASM
2021-11-17 19:19:12,960 INFO  ExportHelperExtension.cs: 1136 - Found 49 in URDF_Model.SLDASM
2021-11-17 19:19:12,960 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in URDF_Model.SLDASM
2021-11-17 19:19:12,960 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-17 19:19:12,961 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-17 19:19:12,961 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint7-1
2021-11-17 19:19:12,961 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Joint7-1
2021-11-17 19:19:12,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint7-1
2021-11-17 19:19:12,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint1-1
2021-11-17 19:19:12,962 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint1-1
2021-11-17 19:19:12,962 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint1-1
2021-11-17 19:19:12,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame-1
2021-11-17 19:19:12,963 INFO  ExportHelperExtension.cs: 1136 - Found 395 in Frame-1
2021-11-17 19:19:12,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame-1
2021-11-17 19:19:12,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint4-1
2021-11-17 19:19:12,964 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Joint4-1
2021-11-17 19:19:12,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint4-1
2021-11-17 19:19:12,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint5-1
2021-11-17 19:19:12,965 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Joint5-1
2021-11-17 19:19:12,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint5-1
2021-11-17 19:19:12,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint6-1
2021-11-17 19:19:12,965 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Joint6-1
2021-11-17 19:19:12,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint6-1
2021-11-17 19:19:12,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Slider-1
2021-11-17 19:19:12,966 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Slider-1
2021-11-17 19:19:12,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Slider-1
2021-11-17 19:19:12,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF_Model.SLDASM
2021-11-17 19:19:12,967 INFO  ExportHelperExtension.cs: 1136 - Found 49 in URDF_Model.SLDASM
2021-11-17 19:19:12,967 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in URDF_Model.SLDASM
2021-11-17 19:19:12,967 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-17 19:19:12,968 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-17 19:19:12,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint7-1
2021-11-17 19:19:12,968 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Joint7-1
2021-11-17 19:19:12,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint7-1
2021-11-17 19:19:12,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint1-1
2021-11-17 19:19:12,969 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint1-1
2021-11-17 19:19:12,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint1-1
2021-11-17 19:19:12,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Frame-1
2021-11-17 19:19:12,970 INFO  ExportHelperExtension.cs: 1136 - Found 395 in Frame-1
2021-11-17 19:19:12,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Frame-1
2021-11-17 19:19:12,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint4-1
2021-11-17 19:19:12,971 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Joint4-1
2021-11-17 19:19:12,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint4-1
2021-11-17 19:19:12,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint5-1
2021-11-17 19:19:12,971 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Joint5-1
2021-11-17 19:19:12,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint5-1
2021-11-17 19:19:12,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Joint6-1
2021-11-17 19:19:12,972 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Joint6-1
2021-11-17 19:19:12,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Joint6-1
2021-11-17 19:19:12,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Slider-1
2021-11-17 19:19:12,973 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Slider-1
2021-11-17 19:19:12,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Slider-1
2021-11-17 19:19:13,297 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-17 19:19:13,298 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-17 19:19:13,299 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-17 19:19:18,655 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:19:47,694 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:19:59,459 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:20:04,256 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:20:47,272 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:20:56,225 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:07,710 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:13,241 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:15,365 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:17,162 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:34,647 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:21:46,209 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:22:33,407 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:22:35,272 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:22:50,959 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:23:13,224 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:23:57,100 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:24:11,396 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:24:26,240 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-17 19:24:26,390 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-17 19:25:56,849 INFO  SwAddin.cs: 294 - Assembly export called for file URDF_Model.SLDASM
2021-11-17 19:25:56,849 INFO  SwAddin.cs: 299 - Save is required
2021-11-17 19:25:56,849 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-17 19:25:57,432 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-17 19:25:57,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF_Model.SLDASM
2021-11-17 19:25:57,433 INFO  ExportHelperExtension.cs: 1136 - Found 50 in URDF_Model.SLDASM
2021-11-17 19:25:57,433 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in URDF_Model.SLDASM
2021-11-17 19:25:57,434 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-17 19:25:57,434 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-17 19:25:57,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint7-1
2021-11-17 19:25:57,434 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Joint7-1
2021-11-17 19:25:57,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint7-1
2021-11-17 19:25:57,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint1-1
2021-11-17 19:25:57,435 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Joint1-1
2021-11-17 19:25:57,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint1-1
2021-11-17 19:25:57,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 395 in Frame-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint4-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Joint4-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint4-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint5-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Joint5-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint5-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Joint6-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 60 in Joint6-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Joint6-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Slider-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Slider-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Slider-1
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF_Model.SLDASM
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1136 - Found 50 in URDF_Model.SLDASM
2021-11-17 19:25:57,437 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in URDF_Model.SLDASM
